VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2.0,2019-10-01 00:45:08,2019-10-01 01:04:28,N,5.0,83,36,2.0,5.75,20.0,0.0,0.0,0.0,0.0,,0.0,20.0,2.0,2.0,0.0
2.0,2019-10-01 00:32:44,2019-10-01 00:46:53,N,1.0,92,260,2.0,6.01,19.5,0.5,0.5,4.16,0.0,,0.3,24.96,1.0,1.0,0.0
2.0,2019-10-01 00:05:09,2019-10-01 00:18:34,N,1.0,75,119,1.0,1.08,10.5,0.5,0.5,2.36,0.0,,0.3,14.16,1.0,1.0,0.0
2.0,2019-10-01 00:18:16,2019-10-01 00:53:16,N,1.0,29,92,1.0,21.39,59.0,0.5,0.5,0.0,0.0,,0.3,60.3,1.0,1.0,0.0
2.0,2019-10-01 00:03:02,2019-10-01 00:09:54,N,1.0,129,129,2.0,2.23,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,2.0,1.0,0.0
2.0,2019-10-01 00:48:33,2019-10-01 00:53:42,N,1.0,74,168,1.0,1.24,6.5,0.5,0.5,2.34,0.0,,0.3,10.14,1.0,1.0,0.0
2.0,2019-10-01 00:03:09,2019-10-01 00:28:01,N,1.0,82,75,1.0,8.19,26.0,0.5,0.5,0.0,6.12,,0.3,33.42,1.0,1.0,0.0
2.0,2019-10-01 00:02:26,2019-10-01 00:12:24,N,1.0,74,69,2.0,2.28,9.5,0.5,0.5,2.0,0.0,,0.3,12.8,1.0,1.0,0.0
2.0,2019-10-01 00:25:15,2019-10-01 00:47:25,N,1.0,129,28,1.0,9.22,28.5,0.5,0.5,0.0,0.0,,0.3,29.8,2.0,1.0,0.0
2.0,2019-10-01 00:44:27,2019-10-01 00:47:17,N,1.0,223,223,1.0,0.86,4.5,0.5,0.5,1.16,0.0,,0.3,6.96,1.0,1.0,0.0
2.0,2019-10-01 00:08:52,2019-10-01 00:59:25,N,1.0,61,18,1.0,18.82,57.0,0.5,0.5,0.0,6.12,,0.3,64.42,1.0,1.0,0.0
2.0,2019-10-01 00:39:21,2019-10-01 00:44:12,N,1.0,95,95,1.0,1.03,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2.0,1.0,0.0
2.0,2019-10-01 00:17:46,2019-10-01 00:28:49,N,1.0,130,205,1.0,3.69,12.5,0.5,0.5,2.76,0.0,,0.3,16.56,1.0,1.0,0.0
2.0,2019-10-01 01:02:12,2019-10-01 01:06:15,N,1.0,130,197,1.0,1.21,6.0,0.5,0.5,1.82,0.0,,0.3,9.12,1.0,1.0,0.0
2.0,2019-10-01 00:24:10,2019-10-01 00:42:01,N,1.0,130,145,1.0,10.34,29.5,0.5,0.5,6.16,0.0,,0.3,36.96,1.0,1.0,0.0
1.0,2019-10-01 00:17:49,2019-10-01 00:33:39,N,1.0,7,157,3.0,3.1,14.0,0.5,0.5,0.0,0.0,,0.3,15.3,2.0,1.0,0.0
1.0,2019-10-01 00:46:07,2019-10-01 00:51:22,N,1.0,129,129,1.0,1.1,6.0,0.5,0.5,1.7,0.0,,0.3,9.0,1.0,1.0,0.0
2.0,2019-10-01 00:08:33,2019-10-01 00:22:10,N,1.0,66,79,2.0,5.08,16.5,0.5,0.5,0.0,0.0,,0.3,20.55,2.0,1.0,2.75
2.0,2019-10-01 00:47:09,2019-10-01 00:49:58,N,1.0,82,129,1.0,0.6,4.0,0.5,0.5,0.0,0.0,,0.3,5.3,2.0,1.0,0.0
2.0,2019-10-01 00:32:45,2019-10-01 00:39:01,N,1.0,41,42,2.0,1.33,7.0,0.5,0.5,0.0,0.0,,0.3,8.3,2.0,1.0,0.0
2.0,2019-09-30 23:52:33,2019-09-30 23:57:54,N,1.0,166,151,1.0,1.21,6.5,0.5,0.5,1.56,0.0,,0.3,9.36,1.0,1.0,0.0
2.0,2019-10-01 00:27:23,2019-10-01 00:28:38,N,1.0,41,41,1.0,0.43,3.5,0.5,0.5,1.2,0.0,,0.3,6.0,1.0,1.0,0.0
2.0,2019-10-01 00:46:51,2019-10-01 00:58:24,N,1.0,129,70,1.0,1.69,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,2.0,1.0,0.0
2.0,2019-10-01 00:34:18,2019-10-01 00:40:58,N,1.0,82,129,2.0,0.81,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2.0,1.0,0.0
2.0,2019-10-01 00:47:30,2019-10-01 00:59:35,N,1.0,260,7,1.0,2.04,10.5,0.5,0.5,0.0,0.0,,0.3,11.8,2.0,1.0,0.0
2.0,2019-10-01 00:22:06,2019-10-01 00:31:16,N,1.0,75,230,1.0,3.44,11.5,0.5,0.5,0.0,0.0,,0.3,15.55,2.0,1.0,2.75
2.0,2019-10-01 00:05:49,2019-10-01 00:19:50,N,1.0,225,61,5.0,1.99,10.5,0.5,0.5,0.0,0.0,,0.3,11.8,1.0,1.0,0.0
2.0,2019-10-01 00:24:52,2019-10-01 00:31:13,N,1.0,75,263,1.0,1.23,6.5,0.5,0.5,0.0,0.0,,0.3,10.55,1.0,1.0,2.75
2.0,2019-10-01 00:03:57,2019-10-01 00:10:09,N,1.0,181,257,1.0,1.07,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2.0,1.0,0.0
2.0,2019-10-01 00:29:22,2019-10-01 00:33:00,N,1.0,260,260,1.0,0.68,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,2.0,1.0,0.0
2.0,2019-10-01 00:45:26,2019-10-01 00:55:43,N,1.0,260,7,1.0,2.1,9.5,0.5,0.5,2.16,0.0,,0.3,12.96,1.0,1.0,0.0
2.0,2019-10-01 00:37:01,2019-10-01 00:47:07,N,1.0,244,116,1.0,1.36,9.0,0.5,0.0,0.0,0.0,,0.0,9.5,2.0,2.0,0.0
2.0,2019-10-01 00:09:52,2019-10-01 00:26:26,N,1.0,66,107,1.0,5.17,18.0,0.5,0.5,4.0,0.0,,0.3,26.05,1.0,1.0,2.75
2.0,2019-10-01 00:55:00,2019-10-01 01:12:44,N,1.0,129,130,3.0,6.75,21.0,0.5,0.5,0.0,0.0,,0.3,22.3,2.0,1.0,0.0
2.0,2019-10-01 00:05:56,2019-10-01 00:13:17,N,1.0,75,236,1.0,1.81,8.0,0.5,0.5,1.0,0.0,,0.3,13.05,1.0,1.0,2.75
2.0,2019-10-01 00:44:17,2019-10-01 00:51:58,N,1.0,75,237,1.0,2.37,9.0,0.5,0.5,2.61,0.0,,0.3,15.66,1.0,1.0,2.75
2.0,2019-10-01 00:27:43,2019-10-01 00:35:48,N,1.0,42,167,1.0,1.58,8.0,0.5,0.5,0.0,0.0,,0.3,9.3,2.0,1.0,0.0
2.0,2019-10-01 00:12:56,2019-10-01 00:16:10,N,1.0,65,65,1.0,0.55,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,2.0,1.0,0.0
2.0,2019-10-01 00:56:10,2019-10-01 01:04:03,N,1.0,256,80,1.0,1.61,7.5,0.5,0.5,2.2,0.0,,0.3,11.0,1.0,1.0,0.0
2.0,2019-10-01 00:18:49,2019-10-01 00:26:12,N,1.0,244,116,1.0,1.66,8.0,0.5,0.5,0.0,0.0,,0.3,9.3,2.0,1.0,0.0
2.0,2019-10-01 00:41:45,2019-10-01 00:51:49,N,1.0,244,116,1.0,1.34,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,2.0,1.0,0.0
2.0,2019-10-01 00:40:24,2019-10-01 00:51:22,N,1.0,7,145,1.0,2.48,10.0,0.5,0.5,0.0,0.0,,0.3,11.3,2.0,1.0,0.0
2.0,2019-10-01 00:35:27,2019-10-01 00:54:19,N,1.0,255,102,1.0,4.36,16.0,0.5,0.5,0.0,0.0,,0.3,17.3,2.0,1.0,0.0
2.0,2019-10-01 00:34:19,2019-10-01 00:40:46,N,1.0,74,152,1.0,1.32,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2.0,1.0,0.0
2.0,2019-10-01 00:17:52,2019-10-01 00:27:44,N,1.0,74,42,1.0,2.45,10.0,0.5,0.5,0.0,0.0,,0.3,11.3,2.0,1.0,0.0
2.0,2019-10-01 00:05:53,2019-10-01 00:12:36,N,1.0,260,223,1.0,2.13,8.5,0.5,0.5,1.96,0.0,,0.3,11.76,1.0,1.0,0.0
2.0,2019-10-01 00:25:39,2019-10-01 00:31:54,N,1.0,95,95,1.0,1.21,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,1.0,1.0,0.0
2.0,2019-10-01 00:08:36,2019-10-01 00:19:27,N,1.0,41,244,1.0,2.34,10.0,0.5,0.5,0.0,0.0,,0.3,11.3,2.0,1.0,0.0
1.0,2019-10-01 00:29:22,2019-10-01 00:45:14,N,1.0,25,188,1.0,2.6,13.0,0.5,0.5,2.85,0.0,,0.3,17.15,1.0,1.0,0.0
1.0,2019-10-01 00:13:24,2019-10-01 00:19:39,N,1.0,74,262,1.0,1.9,8.0,3.25,0.5,2.4,0.0,,0.3,14.45,1.0,1.0,2.75
2.0,2019-10-01 00:24:51,2019-10-01 00:30:54,N,1.0,129,260,1.0,1.07,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2.0,1.0,0.0
2.0,2019-10-01 00:41:30,2019-10-01 00:45:28,N,1.0,256,80,1.0,0.75,5.0,0.5,0.5,1.26,0.0,,0.3,7.56,1.0,1.0,0.0
2.0,2019-10-01 00:53:34,2019-10-01 01:04:16,N,1.0,256,198,1.0,2.57,10.5,0.5,0.5,0.0,0.0,,0.3,11.8,2.0,1.0,0.0
2.0,2019-10-01 01:02:33,2019-10-01 01:12:04,N,1.0,260,157,1.0,1.36,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,2.0,1.0,0.0
2.0,2019-10-01 01:00:51,2019-10-01 01:07:42,N,1.0,41,168,1.0,1.61,8.0,0.5,0.5,0.0,0.0,,0.3,9.3,2.0,1.0,0.0
2.0,2019-10-01 01:12:13,2019-10-01 01:19:05,N,1.0,168,42,1.0,1.92,8.5,0.5,0.5,1.96,0.0,,0.3,11.76,1.0,1.0,0.0
2.0,2019-10-01 01:27:36,2019-10-01 01:31:48,N,1.0,41,42,1.0,1.09,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2.0,1.0,0.0
1.0,2019-10-01 01:10:42,2019-10-01 01:16:28,N,1.0,243,243,1.0,1.2,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,4.0,1.0,0.0
1.0,2019-10-01 01:58:23,2019-10-01 02:01:42,N,1.0,41,41,1.0,0.6,4.5,3.25,0.5,0.0,0.0,,0.3,8.55,4.0,1.0,0.0
2.0,2019-10-01 01:06:31,2019-10-01 01:14:22,N,1.0,24,41,1.0,1.76,8.0,0.5,0.5,0.0,0.0,,0.3,9.3,2.0,1.0,0.0
2.0,2019-10-01 01:12:04,2019-10-01 01:23:59,N,1.0,42,161,1.0,4.58,14.5,0.5,0.5,3.71,0.0,,0.3,22.26,1.0,1.0,2.75
1.0,2019-10-01 01:17:07,2019-10-01 01:31:32,N,1.0,256,162,1.0,5.7,17.5,3.25,0.5,3.0,0.0,,0.3,24.55,1.0,1.0,2.75
1.0,2019-10-01 01:49:42,2019-10-01 01:58:33,N,1.0,41,151,1.0,2.1,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,2.0,1.0,0.0
2.0,2019-10-01 01:07:05,2019-10-01 01:09:43,N,1.0,116,42,1.0,0.61,4.0,0.5,0.5,0.0,0.0,,0.3,5.3,2.0,1.0,0.0
2.0,2019-10-01 01:01:00,2019-10-01 01:10:06,N,1.0,82,157,1.0,1.69,8.5,0.5,0.5,0.0,0.0,,0.3,9.8,2.0,1.0,0.0
2.0,2019-10-01 01:34:33,2019-10-01 01:42:40,N,1.0,83,129,1.0,1.08,7.0,0.5,0.5,0.0,0.0,,0.3,8.3,2.0,1.0,0.0
2.0,2019-10-01 01:21:56,2019-10-01 01:25:49,N,1.0,260,226,1.0,1.26,5.5,0.5,0.5,2.04,0.0,,0.3,8.84,1.0,1.0,0.0
2.0,2019-10-01 01:17:44,2019-10-01 01:24:12,N,1.0,7,223,5.0,1.11,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2.0,1.0,0.0
2.0,2019-10-01 01:35:18,2019-10-01 01:56:05,N,1.0,223,161,5.0,5.16,19.0,0.5,0.5,4.61,0.0,,0.3,27.66,1.0,1.0,2.75
2.0,2019-10-01 01:53:28,2019-10-01 02:13:26,N,1.0,82,146,5.0,4.36,17.0,0.5,0.5,0.0,0.0,,0.3,18.3,2.0,1.0,0.0
2.0,2019-10-01 01:21:09,2019-10-01 01:25:22,N,1.0,255,112,6.0,1.21,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2.0,1.0,0.0
2.0,2019-10-01 01:40:24,2019-10-01 01:59:25,N,1.0,255,255,6.0,10.04,29.0,0.5,0.5,0.0,0.0,,0.3,30.3,2.0,1.0,0.0
2.0,2019-10-01 01:10:15,2019-10-01 01:17:06,N,1.0,7,226,1.0,1.66,7.5,0.5,0.5,2.64,0.0,,0.3,11.44,1.0,1.0,0.0
2.0,2019-10-01 01:51:15,2019-10-01 01:56:23,N,1.0,179,179,1.0,0.81,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2.0,1.0,0.0
2.0,2019-10-01 01:26:35,2019-10-01 02:02:13,N,1.0,244,262,1.0,6.41,25.5,0.5,0.5,2.0,0.0,,0.3,31.55,1.0,1.0,2.75
2.0,2019-10-01 01:48:55,2019-10-01 01:56:03,N,1.0,244,127,1.0,3.45,11.5,0.5,0.5,0.0,0.0,,0.3,12.8,2.0,1.0,0.0
2.0,2019-10-01 01:11:13,2019-10-01 01:20:35,N,1.0,256,225,1.0,1.88,8.5,0.5,0.5,1.96,0.0,,0.3,11.76,1.0,1.0,0.0
2.0,2019-10-01 01:12:49,2019-10-01 01:12:54,N,5.0,242,242,2.0,0.0,14.0,0.0,0.0,4.2,0.0,,0.0,18.2,1.0,2.0,0.0
2.0,2019-10-01 01:53:53,2019-10-01 02:36:09,N,1.0,181,216,1.0,8.66,33.5,0.5,0.5,0.0,0.0,,0.3,34.8,1.0,1.0,0.0
1.0,2019-10-01 01:52:26,2019-10-01 01:58:42,N,1.0,129,196,1.0,1.5,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2.0,1.0,0.0
2.0,2019-10-01 01:30:41,2019-10-01 01:36:40,N,1.0,97,97,1.0,1.72,7.0,0.5,0.5,0.0,0.0,,0.3,8.3,2.0,1.0,0.0
2.0,2019-10-01 01:05:36,2019-10-01 01:18:23,N,1.0,95,130,1.0,2.99,12.5,0.5,0.5,3.45,0.0,,0.3,17.25,1.0,1.0,0.0
2.0,2019-10-01 01:04:46,2019-10-01 01:10:10,N,1.0,134,134,1.0,1.07,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2.0,1.0,0.0
2.0,2019-10-01 01:20:16,2019-10-01 01:29:34,N,5.0,247,136,1.0,4.83,13.0,0.0,0.0,1.0,0.0,,0.0,14.0,1.0,2.0,0.0
2.0,2019-10-01 01:06:34,2019-10-01 01:22:01,N,1.0,75,114,1.0,7.05,22.0,0.5,0.5,0.0,0.0,,0.3,26.05,1.0,1.0,2.75
1.0,2019-10-01 01:46:06,2019-10-01 01:46:24,Y,1.0,152,152,1.0,0.0,2.5,0.5,0.5,0.0,0.0,,0.3,3.8,2.0,1.0,0.0
2.0,2019-10-01 01:50:48,2019-10-01 02:09:38,N,1.0,25,165,1.0,4.63,17.5,0.5,0.5,0.0,0.0,,0.3,18.8,2.0,1.0,0.0
2.0,2019-10-01 01:21:14,2019-10-01 01:25:46,N,1.0,42,41,1.0,1.07,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2.0,1.0,0.0
2.0,2019-10-01 01:32:57,2019-10-01 01:47:32,N,1.0,166,166,1.0,1.95,11.5,0.5,0.5,0.0,0.0,,0.3,12.8,2.0,1.0,0.0
2.0,2019-10-01 01:50:05,2019-10-01 01:51:50,N,1.0,166,152,1.0,0.36,3.5,0.5,0.5,0.0,0.0,,0.3,4.8,2.0,1.0,0.0
2.0,2019-10-01 01:55:02,2019-10-01 01:57:17,N,1.0,74,41,1.0,0.4,3.5,0.5,0.5,0.0,0.0,,0.3,4.8,2.0,1.0,0.0
2.0,2019-10-01 01:11:57,2019-10-01 01:16:44,N,1.0,129,129,1.0,0.87,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2.0,1.0,0.0
2.0,2019-10-01 01:23:55,2019-10-01 01:27:10,N,1.0,82,129,1.0,0.7,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,2.0,1.0,0.0
2.0,2019-10-01 01:28:30,2019-10-01 02:12:56,N,1.0,129,132,1.0,18.19,53.0,0.5,0.5,0.0,0.0,,0.3,54.3,2.0,1.0,0.0
2.0,2019-10-01 01:53:02,2019-10-01 01:55:46,N,1.0,260,83,1.0,0.63,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,1.0,1.0,0.0
1.0,2019-10-01 01:05:52,2019-10-01 01:14:48,N,1.0,260,8,1.0,2.9,11.0,0.5,0.5,0.0,0.0,,0.3,12.3,2.0,1.0,0.0
2.0,2019-10-01 01:02:15,2019-10-01 01:05:20,N,1.0,260,82,1.0,0.58,4.0,0.5,0.5,0.0,0.0,,0.3,5.3,2.0,1.0,0.0
2.0,2019-10-01 01:22:54,2019-10-01 01:27:44,N,1.0,129,129,1.0,0.78,5.5,0.5,0.5,1.36,0.0,,0.3,8.16,1.0,1.0,0.0
2.0,2019-10-01 01:43:44,2019-10-01 01:49:31,N,1.0,129,129,1.0,0.89,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2.0,1.0,0.0
1.0,2019-10-01 01:07:18,2019-10-01 01:16:27,N,1.0,41,159,2.0,2.5,10.0,0.5,0.5,0.0,0.0,,0.3,11.3,2.0,1.0,0.0
2.0,2019-10-01 00:59:39,2019-10-01 01:10:31,N,1.0,83,70,1.0,3.3,12.5,0.5,0.5,2.76,0.0,,0.3,16.56,1.0,1.0,0.0
2.0,2019-10-01 01:28:29,2019-10-01 01:39:52,N,1.0,83,173,1.0,1.99,9.5,0.5,0.5,2.0,0.0,,0.3,12.8,1.0,1.0,0.0
2.0,2019-10-01 01:15:49,2019-10-01 01:30:32,N,1.0,130,191,1.0,4.35,14.5,0.5,0.5,3.16,0.0,,0.3,18.96,1.0,1.0,0.0
1.0,2019-10-01 01:40:25,2019-10-01 01:47:44,N,1.0,129,129,1.0,0.8,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2.0,1.0,0.0
1.0,2019-10-01 01:56:40,2019-10-01 02:03:10,N,1.0,129,129,1.0,1.1,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2.0,1.0,0.0
1.0,2019-10-01 01:10:28,2019-10-01 01:17:48,N,5.0,97,17,1.0,2.0,12.0,0.0,0.0,0.0,0.0,,0.0,12.0,1.0,2.0,0.0
1.0,2019-10-01 01:37:01,2019-10-01 01:50:43,N,1.0,25,89,1.0,4.1,15.0,0.5,0.5,0.0,0.0,,0.3,16.3,2.0,1.0,0.0
2.0,2019-10-01 01:37:46,2019-10-01 01:43:09,N,1.0,80,112,1.0,1.09,6.0,0.5,0.5,1.46,0.0,,0.3,8.76,1.0,1.0,0.0
2.0,2019-10-01 01:21:51,2019-10-01 01:25:07,N,1.0,74,74,1.0,0.51,4.0,0.5,0.5,0.0,0.0,,0.3,5.3,2.0,1.0,0.0
2.0,2019-10-01 01:37:16,2019-10-01 01:57:47,N,1.0,92,260,1.0,8.63,26.5,0.5,0.5,1.0,0.0,,0.3,28.8,1.0,1.0,0.0
2.0,2019-10-01 01:12:26,2019-10-01 01:19:22,N,1.0,82,82,1.0,1.1,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2.0,1.0,0.0
2.0,2019-10-01 01:36:44,2019-10-01 01:41:37,N,1.0,82,56,1.0,0.95,5.5,0.5,0.5,1.36,0.0,,0.3,8.16,1.0,1.0,0.0
2.0,2019-10-01 01:07:01,2019-10-01 01:32:41,N,1.0,129,198,1.0,4.76,20.0,0.5,0.5,0.0,0.0,,0.3,21.3,2.0,1.0,0.0
2.0,2019-10-01 01:48:54,2019-10-01 02:07:54,N,1.0,129,129,1.0,4.5,16.0,0.5,0.5,0.0,0.0,,0.3,17.3,2.0,1.0,0.0
2.0,2019-10-01 01:24:17,2019-10-01 01:35:28,N,1.0,69,42,1.0,2.29,10.5,0.5,0.5,0.0,0.0,,0.3,11.8,2.0,1.0,0.0
2.0,2019-10-01 01:43:19,2019-10-01 01:46:57,N,1.0,42,41,1.0,0.88,5.0,0.5,0.5,1.26,0.0,,0.3,7.56,1.0,1.0,0.0
2.0,2019-10-01 01:59:15,2019-10-01 02:13:42,N,1.0,116,78,1.0,5.09,17.5,0.5,0.5,0.0,0.0,,0.3,18.8,2.0,1.0,0.0
2.0,2019-10-01 01:30:31,2019-10-01 01:33:23,N,1.0,179,7,1.0,0.64,4.5,0.5,0.5,1.16,0.0,,0.3,6.96,1.0,1.0,0.0
2.0,2019-10-01 01:44:39,2019-10-01 01:55:08,N,1.0,7,7,1.0,2.3,10.0,0.5,0.5,0.0,0.0,,0.3,11.3,2.0,1.0,0.0
2.0,2019-10-01 01:44:45,2019-10-01 01:53:52,N,1.0,130,258,1.0,2.86,10.5,0.5,0.5,0.0,0.0,,0.3,11.8,1.0,1.0,0.0
2.0,2019-10-01 01:32:45,2019-10-01 01:37:48,N,1.0,95,95,1.0,2.13,8.5,0.5,0.5,0.0,0.0,,0.3,9.8,2.0,1.0,0.0
2.0,2019-10-01 01:50:18,2019-10-01 02:00:41,N,1.0,95,102,1.0,8.54,24.5,0.5,0.5,0.0,0.0,,0.3,25.8,2.0,1.0,0.0
2.0,2019-10-01 01:48:20,2019-10-01 01:53:31,N,1.0,25,97,1.0,1.07,5.5,0.5,0.5,1.02,0.0,,0.3,7.82,1.0,1.0,0.0
2.0,2019-10-01 01:28:30,2019-10-01 01:40:15,N,1.0,33,49,1.0,2.01,9.5,0.5,0.5,2.16,0.0,,0.3,12.96,1.0,1.0,0.0
2.0,2019-10-01 01:57:21,2019-10-01 02:05:14,N,1.0,25,181,1.0,1.45,7.5,0.5,0.5,1.76,0.0,,0.3,10.56,1.0,1.0,0.0
2.0,2019-10-01 01:03:32,2019-10-01 01:11:04,N,1.0,82,173,1.0,1.57,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,2.0,1.0,0.0
2.0,2019-10-01 01:34:05,2019-10-01 01:40:26,N,1.0,129,129,1.0,0.8,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2.0,1.0,0.0
2.0,2019-10-01 01:50:11,2019-10-01 02:03:01,N,1.0,78,182,1.0,2.28,10.5,0.5,0.5,0.0,0.0,,0.3,11.8,1.0,1.0,0.0
2.0,2019-10-01 01:59:17,2019-10-01 02:09:22,N,1.0,92,252,2.0,2.38,10.0,0.5,0.5,0.0,0.0,,0.3,11.3,2.0,1.0,0.0
2.0,2019-10-01 01:04:21,2019-10-01 01:14:51,N,1.0,129,82,1.0,1.0,8.0,0.5,0.5,0.0,0.0,,0.3,9.3,2.0,1.0,0.0
2.0,2019-10-01 01:36:37,2019-10-01 01:47:21,N,1.0,82,82,1.0,1.79,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,2.0,1.0,0.0
2.0,2019-10-01 01:32:23,2019-10-01 01:37:28,N,1.0,210,210,1.0,1.02,5.5,0.5,0.5,1.36,0.0,,0.3,8.16,1.0,1.0,0.0
2.0,2019-10-01 01:15:30,2019-10-01 01:25:03,N,1.0,181,89,1.0,2.5,10.0,0.5,0.5,0.0,0.0,,0.3,11.3,2.0,1.0,0.0
2.0,2019-10-01 01:50:05,2019-10-01 02:00:18,N,1.0,181,89,1.0,2.61,10.5,0.5,0.5,2.95,0.0,,0.3,14.75,1.0,1.0,0.0
2.0,2019-10-01 02:00:07,2019-10-01 02:06:35,N,1.0,66,97,1.0,1.38,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2.0,1.0,0.0
2.0,2019-10-01 01:11:36,2019-10-01 01:20:59,N,1.0,129,129,2.0,1.56,8.5,0.5,0.5,0.0,0.0,,0.3,9.8,2.0,1.0,0.0
2.0,2019-10-01 01:42:07,2019-10-01 01:48:35,N,1.0,82,173,1.0,1.02,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2.0,1.0,0.0
2.0,2019-10-01 01:55:57,2019-10-01 02:05:40,N,1.0,82,83,1.0,1.53,8.0,0.5,0.5,0.0,0.0,,0.3,9.3,2.0,1.0,0.0
2.0,2019-10-01 01:43:44,2019-10-01 01:49:14,N,1.0,82,129,1.0,0.7,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2.0,1.0,0.0
2.0,2019-10-01 01:53:18,2019-10-01 02:00:53,N,1.0,129,129,1.0,0.82,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2.0,1.0,0.0
2.0,2019-10-01 01:07:37,2019-10-01 01:11:59,N,1.0,173,82,1.0,0.95,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,2.0,1.0,0.0
2.0,2019-10-01 01:33:20,2019-10-01 01:50:43,N,1.0,82,157,1.0,3.2,13.5,0.5,0.5,0.0,0.0,,0.3,14.8,2.0,1.0,0.0
2.0,2019-10-01 01:33:54,2019-10-01 01:51:50,N,5.0,82,146,2.0,3.97,10.0,0.0,0.0,0.0,0.0,,0.0,10.0,2.0,2.0,0.0
2.0,2019-10-01 01:08:09,2019-10-01 01:20:30,N,1.0,92,160,2.0,5.17,16.5,0.5,0.5,5.34,0.0,,0.3,23.14,1.0,1.0,0.0
2.0,2019-10-01 01:03:02,2019-10-01 01:06:18,N,1.0,82,82,1.0,0.54,4.0,0.5,0.5,0.0,0.0,,0.3,5.3,2.0,1.0,0.0
2.0,2019-10-01 01:17:06,2019-10-01 01:30:56,N,1.0,74,83,3.0,6.64,20.5,0.5,0.5,0.0,6.12,,0.3,27.92,2.0,1.0,0.0
2.0,2019-10-01 01:49:09,2019-10-01 01:58:10,N,1.0,193,236,2.0,3.27,11.0,0.5,0.5,3.76,0.0,,0.3,18.81,1.0,1.0,2.75
2.0,2019-10-01 01:53:05,2019-10-01 01:55:10,N,1.0,7,7,1.0,0.61,4.0,0.5,0.5,0.0,0.0,,0.3,5.3,2.0,1.0,0.0
2.0,2019-10-01 01:36:36,2019-10-01 01:40:37,N,1.0,42,42,1.0,0.94,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2.0,1.0,0.0
2.0,2019-10-01 01:46:19,2019-10-01 01:47:12,N,1.0,41,41,1.0,0.38,3.0,0.5,0.5,0.0,0.0,,0.3,4.3,2.0,1.0,0.0
2.0,2019-10-01 01:02:35,2019-10-01 01:09:45,N,1.0,255,112,1.0,1.67,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,2.0,1.0,0.0
2.0,2019-10-01 01:18:41,2019-10-01 02:10:58,N,1.0,18,117,1.0,24.57,70.5,0.5,0.5,0.0,6.12,,0.3,77.92,1.0,1.0,0.0
1.0,2019-10-01 01:16:11,2019-10-01 01:27:53,N,1.0,82,145,1.0,4.6,15.0,0.5,0.5,1.0,0.0,,0.3,17.3,1.0,1.0,0.0
2.0,2019-10-01 01:41:39,2019-10-01 01:45:06,N,1.0,82,173,2.0,0.72,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,2.0,1.0,0.0
2.0,2019-10-01 01:16:30,2019-10-01 01:22:42,N,1.0,82,83,1.0,1.27,6.5,0.5,0.5,1.56,0.0,,0.3,9.36,1.0,1.0,0.0
